region,townsize,gender,agecat,birthmonth,edcat,jobcat,union,employ,empcat,retire,inccat,default,jobsat,marital,spousedcat,homeown,hometype,address,addresscat,cars,carown,cartype,carcatvalue,carbought,carbuy,commute,commutecat,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,churn,tollfree,equip,callcard,wireless,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03
2,2,0,2,April,2,1,0,0,1,0,1,0,1,0,-1,0,1,0,1,3,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,9,4,0,0,1,2,4,3,1,0,1,4,2,3,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
3,4,1,4,July,2,2,0,4,2,0,2,0,3,0,-1,0,2,17,4,0,-1,-1,-1,-1,1,5,3,0,0,0,0,1,0,0,0,0,0,9,6,0,1,0,2,2,3,0,7,3,3,4,3,0,6,3,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
5,4,1,5,June,2,2,0,4,2,0,2,0,4,1,3,0,2,12,3,1,1,0,2,1,0,8,4,0,0,0,0,0,0,0,1,0,0,1,5,0,0,1,4,2,3,0,13,4,3,1,3,0,13,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2,1,1,3,November,3,2,0,0,1,0,1,0,2,1,3,0,4,3,2,2,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,4,0,0,0,3,2,4,0,5,2,1,1,3,0,7,3,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
1,1,0,4,April,5,1,0,9,3,0,3,1,5,1,5,1,1,21,4,1,1,1,2,0,0,3,2,0,0,1,0,0,0,0,0,0,0,9,4,0,0,1,3,2,3,0,6,3,2,3,4,0,7,3,0,3,0,0,0,0,0,1,1,0,4,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0
4,1,1,6,December,4,3,0,22,5,0,5,0,4,0,-1,1,1,49,5,2,1,0,3,0,1,1,1,1,0,0,0,1,1,0,0,0,1,9,4,0,0,1,4,4,2,1,36,5,2,1,3,0,26,5,0,2,0,0,1,1,0,1,1,0,3,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0
1,1,0,5,November,4,2,0,11,4,0,4,0,5,0,-1,1,1,4,2,0,-1,-1,-1,-1,0,4,3,0,0,0,1,0,0,0,1,0,0,9,2,1,1,1,4,4,3,0,27,5,3,1,2,0,22,5,1,2,0,0,1,1,1,1,1,1,4,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
4,3,0,5,October,4,3,0,12,4,0,4,1,4,1,4,1,1,32,5,3,1,0,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,9,4,0,1,0,4,4,1,1,23,5,5,4,3,0,16,5,0,3,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1,2,0,3,July,2,5,0,6,3,0,1,1,1,1,2,0,2,6,2,0,-1,-1,-1,-1,1,8,4,0,0,0,0,0,0,0,1,0,0,1,5,0,1,1,1,4,1,1,6,3,3,4,4,0,7,3,1,3,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
2,2,0,4,March,1,1,0,4,2,0,2,1,3,0,-1,0,2,16,4,4,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,9,6,1,1,0,5,4,2,0,11,4,2,1,3,0,9,3,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
5,5,0,2,December,2,5,1,1,1,0,1,0,2,0,-1,1,1,2,1,0,-1,-1,-1,-1,0,4,3,1,0,0,1,1,0,0,0,0,0,9,2,0,0,0,1,3,1,0,3,2,2,2,4,1,3,2,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0
2,3,1,4,February,2,2,1,4,2,0,3,0,3,0,-1,1,1,11,3,1,1,0,2,0,1,5,3,1,0,0,0,1,0,0,1,0,1,9,2,0,0,0,4,3,2,0,30,5,1,1,2,0,20,5,0,2,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
5,2,1,4,July,2,3,0,11,4,0,2,0,5,1,2,0,1,22,4,1,1,1,1,1,1,10,5,0,0,1,0,0,0,0,0,0,1,9,3,0,0,0,3,3,3,1,5,2,5,3,3,1,3,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0
2,3,1,4,May,4,5,1,18,5,0,5,0,3,0,-1,1,3,10,3,1,1,1,3,0,0,8,4,0,1,1,1,0,0,0,1,0,0,9,4,0,1,0,4,4,2,1,5,2,2,2,2,0,3,2,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0
1,1,1,3,January,3,1,1,1,1,0,2,0,4,1,2,1,1,6,2,0,-1,-1,-1,-1,1,4,3,0,0,0,1,0,0,0,0,0,0,9,5,0,1,1,3,1,2,0,14,4,1,2,2,0,14,4,1,1,0,1,1,1,1,1,1,0,3,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
5,4,0,3,August,3,1,0,1,1,0,1,0,3,1,2,1,4,5,2,2,0,0,1,1,0,4,3,0,0,1,1,0,0,0,1,0,0,9,3,0,0,1,3,1,4,0,9,3,2,3,3,0,9,3,1,3,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
2,1,0,3,February,1,2,1,1,1,0,1,0,4,1,1,0,1,5,2,2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,4,0,0,0,3,2,3,0,10,3,2,4,2,0,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
5,5,0,6,June,5,1,0,12,4,0,5,0,2,0,-1,1,1,31,5,1,1,0,3,0,1,8,4,0,0,0,0,0,1,0,1,1,1,1,5,1,0,0,1,2,2,0,9,3,3,2,1,0,11,4,1,1,0,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
1,2,1,3,May,3,2,0,0,1,0,1,1,3,0,-1,1,3,9,3,0,-1,-1,-1,-1,0,4,3,0,0,0,1,1,0,0,1,0,0,9,5,0,0,0,3,4,1,0,13,4,2,2,2,0,10,3,1,3,0,1,0,1,1,1,1,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,4,1,6,December,3,2,1,5,2,0,2,0,1,1,3,1,1,40,5,3,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,9,4,0,0,0,1,3,1,0,35,5,3,2,2,0,27,5,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0
5,4,1,5,June,2,1,0,20,5,0,5,0,5,1,2,1,3,23,4,3,1,1,3,1,0,1,1,1,0,0,0,1,0,0,1,0,0,9,6,1,0,0,4,1,3,0,34,5,3,3,2,0,30,5,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
1,1,0,6,September,3,2,1,3,2,0,2,0,1,1,2,1,1,41,5,2,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,2,3,0,1,0,1,4,3,0,39,5,2,1,2,0,30,5,0,2,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0
1,2,0,6,November,2,2,0,13,4,1,1,0,3,0,-1,1,4,48,5,2,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,9,4,0,0,0,4,2,3,0,38,5,3,4,3,0,30,5,0,2,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
2,3,0,2,May,3,1,1,1,1,0,2,1,3,0,-1,1,1,0,1,3,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,9,2,1,0,0,3,1,4,0,2,2,4,1,4,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
5,5,0,5,June,3,6,0,17,5,1,1,0,3,1,2,1,4,37,5,1,1,0,1,1,0,8,4,1,1,0,0,0,0,0,1,0,0,9,2,1,0,0,4,2,1,0,35,5,2,1,4,0,26,5,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0
5,4,1,5,January,2,5,1,26,5,0,5,0,1,1,3,1,1,34,5,0,-1,-1,-1,-1,1,8,4,0,0,0,0,0,0,0,1,0,0,9,2,0,0,1,3,1,1,1,26,5,4,4,4,0,19,5,0,2,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
1,1,0,2,November,3,1,0,1,1,0,1,0,1,0,-1,1,3,4,2,2,1,0,1,1,0,5,3,0,0,0,0,1,0,0,1,0,0,9,4,0,0,0,4,3,2,0,2,2,3,3,3,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4,5,0,2,March,2,1,1,0,1,0,1,1,1,0,-1,0,2,0,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,9,4,0,0,0,1,1,1,1,2,2,3,2,4,0,2,2,1,3,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0
1,4,1,4,November,3,1,0,5,2,0,2,0,4,1,4,1,1,7,2,1,1,1,1,0,0,3,2,0,0,1,1,0,0,1,1,0,0,9,4,0,0,0,1,2,3,0,21,5,2,2,1,0,13,4,1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0
2,1,0,2,May,3,2,0,0,1,0,2,1,1,0,-1,1,3,2,1,1,1,0,1,0,0,8,4,0,0,0,0,0,0,0,1,0,0,9,5,0,0,0,1,2,4,0,3,2,2,2,4,0,4,2,1,3,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
2,1,1,6,June,2,1,0,18,5,0,2,0,3,0,-1,0,1,53,5,3,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,7,1,1,1,4,3,2,0,40,5,1,2,4,1,29,5,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
2,4,0,6,November,3,2,1,7,3,1,1,1,2,0,-1,0,1,7,2,2,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,9,5,0,0,0,3,3,3,0,7,3,1,1,1,0,4,2,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2,3,0,2,September,1,2,0,0,1,0,1,0,1,0,-1,0,2,1,1,0,-1,-1,-1,-1,1,4,3,0,0,0,1,0,0,0,0,0,0,9,4,0,0,0,3,3,2,1,2,2,1,2,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2,1,1,5,January,2,1,0,9,3,0,2,0,1,1,1,0,1,0,1,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,9,4,0,0,0,4,4,4,0,17,5,2,4,4,0,15,4,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0
3,2,1,5,August,4,1,0,5,2,0,4,0,5,1,4,1,1,19,4,3,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,0,0,3,5,0,1,1,4,3,2,0,13,4,3,1,1,0,9,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
5,2,0,5,June,5,1,0,5,2,0,5,1,3,0,-1,1,1,20,4,2,1,1,3,0,0,1,1,1,0,0,1,1,0,0,1,0,0,9,6,1,1,0,2,1,3,0,15,4,1,4,2,0,14,4,1,3,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
3,5,1,2,May,3,5,0,0,1,0,1,1,3,1,1,1,4,1,1,5,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,9,4,0,1,1,1,2,4,0,2,2,2,2,1,0,2,2,0,3,1,0,0,1,1,1,1,0,3,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
1,1,1,3,March,1,1,0,2,2,0,2,0,3,0,-1,0,2,9,3,1,1,1,1,0,0,4,3,0,0,0,1,0,1,0,0,0,0,9,6,0,0,1,3,4,1,0,4,2,2,2,2,1,2,2,0,3,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0
4,4,1,4,April,4,2,0,2,2,0,2,0,5,1,3,1,3,12,3,2,1,0,2,1,1,8,4,1,0,0,1,1,0,0,1,0,1,1,4,1,0,1,3,2,3,1,17,5,2,2,3,0,17,5,0,3,1,0,1,1,0,1,0,0,2,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0
1,1,0,6,May,4,6,0,28,5,1,4,1,4,1,5,0,1,40,5,4,1,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,0,2,4,0,0,0,2,2,4,0,22,5,3,4,1,0,21,5,0,2,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
1,2,0,4,May,3,1,0,6,3,0,3,0,2,1,1,0,1,6,2,2,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,9,3,1,1,1,3,4,3,0,14,4,2,2,4,0,10,3,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
4,5,0,5,July,4,6,0,25,5,1,1,0,4,0,-1,1,3,21,4,1,1,0,1,0,1,7,4,0,0,1,1,0,1,1,1,0,0,9,1,1,0,1,4,1,2,0,39,5,2,4,3,0,30,5,1,1,1,0,1,1,0,1,0,0,4,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0
2,1,0,6,August,3,4,0,32,5,1,1,0,3,0,-1,1,1,4,2,4,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,3,0,0,1,4,4,3,0,9,3,1,4,3,0,8,3,0,2,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,6,October,3,6,1,31,5,1,1,0,3,1,2,1,2,44,5,1,1,1,1,1,0,8,4,0,0,0,0,0,0,0,1,0,0,9,3,0,1,1,4,2,3,1,39,5,2,3,2,0,30,5,0,2,0,0,0,1,0,1,0,0,4,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0
5,1,0,3,September,1,1,0,5,2,0,1,1,2,1,2,1,1,2,1,2,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,9,4,0,0,0,4,3,3,1,8,3,3,1,2,0,8,3,0,3,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0
2,2,0,2,October,3,6,0,1,1,0,1,0,1,0,-1,0,3,2,1,2,1,0,1,0,1,8,4,0,0,0,0,1,0,0,1,0,0,9,5,1,0,1,4,2,4,0,3,2,3,1,4,0,2,2,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0
3,5,0,4,June,2,1,0,8,3,0,2,0,2,1,3,0,3,20,4,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,9,1,1,0,1,2,3,4,0,28,5,4,2,3,0,23,5,0,3,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0
1,1,1,3,March,1,6,0,11,4,0,2,0,4,1,1,1,1,4,2,0,-1,-1,-1,-1,0,5,3,1,0,1,0,1,0,0,0,0,0,9,5,0,0,0,3,1,4,1,2,2,2,2,2,1,2,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1,2,0,5,June,2,3,0,25,5,0,5,0,3,1,2,1,1,37,5,0,-1,-1,-1,-1,0,3,2,0,0,1,0,0,0,0,0,0,0,9,5,1,0,1,4,2,4,0,28,5,2,2,4,1,21,5,0,3,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0
5,2,0,3,August,1,1,0,6,3,0,2,1,3,0,-1,0,2,6,2,2,1,0,1,0,0,8,4,0,0,0,0,0,0,0,1,0,1,9,5,0,0,0,2,2,1,0,5,2,3,2,1,0,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
1,1,0,5,May,1,2,0,2,2,0,2,0,3,0,-1,1,1,10,3,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,9,6,0,0,0,2,2,4,0,2,2,3,1,1,0,4,2,0,3,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1,2,1,3,May,2,6,1,3,2,0,2,0,4,1,2,1,3,2,1,2,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,5,0,0,1,3,4,1,1,7,3,2,1,2,0,8,3,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
3,1,1,6,October,4,6,0,13,4,1,1,0,5,1,4,1,3,35,5,3,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,9,4,0,0,0,3,2,4,0,33,5,5,3,2,1,25,5,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0
4,1,0,5,December,3,3,0,16,5,0,5,0,4,0,-1,0,2,22,4,2,1,1,3,0,0,1,1,1,0,1,1,1,0,0,0,0,0,2,6,0,0,0,2,3,4,0,29,5,3,2,1,0,20,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
5,4,1,2,October,3,1,0,0,1,0,1,1,1,1,5,0,3,1,1,0,-1,-1,-1,-1,1,8,4,0,0,1,0,0,0,0,1,1,0,2,6,1,0,1,2,1,2,0,3,2,3,2,4,1,3,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
3,1,1,3,May,1,1,0,4,2,0,2,1,2,1,2,1,4,9,3,1,1,1,2,1,0,10,5,0,0,0,0,0,0,0,0,0,1,9,5,0,0,1,3,3,3,0,12,4,4,4,3,1,12,4,1,3,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0
5,1,1,6,January,2,2,1,11,4,1,1,0,3,0,-1,0,1,46,5,0,-1,-1,-1,-1,1,10,5,0,0,0,0,0,0,0,0,0,1,9,3,0,0,0,2,3,1,1,25,5,3,3,3,0,19,5,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0
4,2,0,6,June,2,1,1,34,5,1,1,0,3,1,1,1,1,32,5,3,1,0,1,0,1,4,3,1,0,0,1,0,0,0,0,0,1,9,6,0,0,0,4,3,3,1,35,5,1,4,1,0,25,5,0,2,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0
2,3,0,3,May,1,2,0,3,2,0,1,1,2,0,-1,1,1,8,3,4,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,9,3,0,0,1,2,2,2,0,13,4,3,2,1,0,13,4,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0
5,2,0,5,May,5,2,0,2,2,0,2,0,1,1,5,0,2,19,4,3,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,9,4,0,0,0,3,2,3,1,6,3,4,1,2,0,3,2,0,2,0,1,1,0,1,1,0,1,4,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
3,3,0,4,September,2,6,0,13,4,0,4,0,3,0,-1,1,4,23,4,3,1,1,3,0,0,1,1,1,0,1,0,1,0,0,0,0,0,9,5,0,0,0,4,1,1,0,25,5,3,4,1,0,16,5,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0
4,5,0,3,March,2,2,0,1,1,0,3,0,2,0,-1,0,2,8,3,4,1,0,2,0,1,1,1,1,0,0,0,0,0,0,1,0,0,9,4,0,0,0,1,1,3,1,12,4,4,3,3,0,11,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0
4,1,0,6,May,2,6,0,27,5,1,4,0,4,1,2,0,2,25,4,2,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9,6,1,1,1,3,4,2,1,37,5,1,4,2,0,28,5,0,2,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0
4,1,1,5,May,5,5,0,16,5,0,5,0,3,0,-1,1,3,32,5,1,1,0,3,0,1,8,4,0,0,0,0,0,0,0,1,0,0,9,3,0,0,1,3,2,3,0,13,4,1,2,3,1,9,3,1,3,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0
5,3,1,3,January,4,1,0,1,1,0,2,1,3,0,-1,1,1,4,2,3,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,1,3,4,0,9,3,4,3,3,1,6,3,0,1,1,1,1,1,1,1,1,1,4,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,2,1,3,December,4,5,0,4,2,0,1,0,5,1,2,0,1,6,2,2,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,9,4,1,0,0,3,1,1,1,9,3,2,2,1,1,9,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0
2,1,1,4,June,2,3,0,20,5,0,5,0,2,1,2,1,2,19,4,2,1,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,4,0,0,1,1,4,3,0,27,5,4,3,2,1,21,5,0,3,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0
5,5,0,6,July,4,6,0,38,5,1,1,0,3,0,-1,1,2,33,5,0,-1,-1,-1,-1,0,7,4,0,0,1,1,0,1,1,0,1,0,9,6,0,0,0,2,4,3,0,10,3,3,1,4,1,10,3,0,3,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2,3,0,4,December,5,1,0,2,2,0,2,1,5,0,-1,1,3,10,3,2,1,0,1,0,0,4,3,1,0,0,1,1,0,0,0,0,0,9,6,1,1,1,1,3,3,0,2,2,4,2,2,0,3,2,0,2,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0
1,1,0,6,December,2,2,0,3,2,1,1,0,2,1,1,1,1,21,4,2,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,9,5,0,0,0,3,2,2,0,4,2,4,4,3,0,3,2,1,2,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2,2,1,6,April,3,2,0,5,2,1,1,0,3,0,-1,0,2,21,4,2,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,9,5,1,0,1,2,4,3,0,34,5,3,2,2,0,25,5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2,3,0,5,April,5,6,1,17,5,0,5,0,3,1,4,1,1,19,4,2,1,0,3,0,0,8,4,1,0,0,0,1,0,0,1,0,0,9,5,0,0,1,1,4,1,0,32,5,3,1,2,1,30,5,1,2,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0
2,2,0,4,August,2,1,0,9,3,0,2,0,5,1,3,0,2,8,3,1,1,1,1,1,0,4,3,0,0,1,1,0,0,0,0,0,1,4,5,0,0,0,2,1,2,0,19,5,4,3,2,0,17,5,1,3,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
4,4,0,4,October,2,6,0,10,3,0,4,1,2,1,1,1,2,16,4,3,1,1,3,0,0,1,1,1,0,0,0,0,0,1,1,0,0,9,7,1,1,1,2,1,3,0,2,2,4,3,4,0,2,2,0,2,1,0,0,1,0,0,0,0,3,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0
1,3,1,2,March,2,2,0,0,1,0,2,0,3,1,5,1,1,0,1,2,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,4,2,2,0,2,2,5,2,3,0,2,2,1,3,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0
3,2,0,5,July,4,1,0,16,5,0,5,0,2,0,-1,0,2,19,4,2,1,0,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,9,3,0,0,1,3,1,4,0,33,5,1,1,2,0,23,5,0,3,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1
2,3,1,2,October,2,2,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,3,0,0,0,0,1,0,0,0,0,0,9,1,0,0,1,5,4,1,0,3,2,2,3,4,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
1,2,0,4,December,3,1,0,9,3,0,2,0,3,0,-1,1,1,13,3,3,1,0,2,1,0,1,1,1,0,0,0,0,0,0,1,0,1,9,5,0,0,0,4,2,1,0,3,2,1,2,2,0,3,2,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0
2,1,0,5,June,4,2,0,6,3,0,2,0,5,0,-1,0,4,32,5,6,0,0,2,1,0,1,1,1,0,0,1,0,0,1,0,0,0,9,2,0,1,0,4,1,3,1,3,2,3,3,3,0,6,3,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
3,1,1,6,May,5,2,0,7,3,1,1,0,4,0,-1,1,4,48,5,0,-1,-1,-1,-1,0,4,3,0,0,0,1,0,0,0,0,0,0,9,2,1,0,0,1,1,2,0,22,5,4,3,3,0,17,5,0,1,0,0,1,1,0,1,0,0,4,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1
