age,ed,lninc,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,spoused,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,carvalue,commutetime,tenure,longmon,lnlongmon,longten,lnlongten,tollmon,tollten,equipmon,equipten,cardmon,cardten,wiremon,wireten,hourstv,income,total_spend,total_spend_ln
23,16,2.70805020110221,10.5,0.08032500000000001,-2.5216743739802148,1.494675,0.4019087919053872,-1,4,0,0,0,0,0,0,0,0,6.6000000000000005,18.0,24,7.0,1.9459101490553132,176.45,5.173037550121279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,15,522.96,6.259504979304475
42,17,3.8066624897703196,18.6,1.5986699999999998,0.46917203356587667,6.771329999999999,1.9126975225777385,20,4,12,1,0,0,0,0,0,11,-1.0,16.0,35,7.05,1.9530276168241774,243.95,5.496963286261846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,45,672.84,6.511507559923581
21,16,3.7612001156935624,4.9,1.076677,0.07387944604361946,1.030323,0.02987234531478705,15,6,2,2,0,0,0,0,0,0,17.3,27.0,3,3.55,1.2669476034873244,11.4,2.4336133554004498,21.25,66.25,27.25,59.8,15.0,25.0,34.7,49.05,27,43,1326.94,7.190630818539831
36,17,4.23410650459726,7.6,2.317848,0.8406391689970145,2.9261519999999996,1.0736882493006272,-1,1,1,1,0,0,0,0,0,0,38.300000000000004,27.0,28,10.2,2.322387720290225,271.5,5.60396213937399,26.5,746.25,45.25,1197.25,14.5,380.0,47.25,1351.15,21,69,431.48,6.067221159507229
27,16,3.367295829986474,10.7,1.7780189999999998,0.5754998231988455,1.324981,0.2813981197127306,-1,1,0,0,0,0,0,0,0,0,12.8,31.0,7,3.55,1.2669476034873244,19.0,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,29,453.5,6.116995269555192
43,14,3.912023005428146,11.899999999999999,0.8924999999999998,-0.11372876532834308,5.057499999999999,1.6208722900597634,11,6,0,0,0,0,0,0,0,0,14.0,31.0,22,7.4,2.0014800002101243,153.65,5.034677288576494,20.75,423.2,0.0,0.0,20.75,425.0,0.0,0.0,14,50,315.45000000000005,5.754000190816819
61,18,5.529429087511423,12.5,14.280358400000008,2.65891009010391,13.293,2.587237580885462,19,4,5,3,2,0,0,0,0,0,86.9,29.0,49,12.45,2.5217206229107165,573.75,6.352193761374755,27.75,1344.05,0.0,0.0,14.5,675.0,40.6,1851.35,21,252,362.91999999999996,5.8941824243014285
36,15,2.9444389791664403,2.1999999999999997,0.164274,-1.8062195135702566,0.253726,-1.3715003343800194,-1,3,9,0,1,0,0,0,0,8,8.700000000000001,31.0,3,2.1,0.7419373447293773,4.7,1.547562508716013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,19,364.88,5.899568532403445
51,13,4.060443010546419,4.3999999999999995,1.311728,0.2713453519555715,1.240272,0.21533071040090018,-1,2,3,1,2,0,0,0,0,0,35.4,28.0,53,19.35,2.962692419475791,1061.95,6.967862119714256,0.0,0.0,0.0,0.0,13.25,695.0,0.0,0.0,20,58,85.50999999999999,4.448633328167864
18,13,2.772588722239781,17.4,1.366944,0.3125775912845567,1.4170559999999999,0.34858148004055883,-1,1,0,0,0,0,0,0,0,0,6.9,27.0,4,1.85,0.6151856390902335,5.25,1.6582280766035324,19.5,81.75,0.0,0.0,28.0,80.0,0.0,0.0,16,16,50.540000000000006,3.9227651019600485
42,16,3.7376696182833684,7.6,0.37665599999999994,-0.9764229749289102,2.8153439999999996,1.0350844566122164,-1,2,2,0,2,0,0,0,0,0,26.0,34.0,9,4.6,1.5260563034950492,49.05,3.892840186011372,0.0,0.0,21.15,159.8,0.0,0.0,0.0,0.0,14,42,396.83,5.983507977391525
57,15,5.4116460518550396,25.4,14.280358400000008,2.65891009010391,24.064260000000036,3.180802494885117,18,4,1,0,1,0,0,0,0,0,87.10000000000001,13.0,11,5.05,1.6193882432872684,55.9,4.023564380161053,23.25,277.6,35.95,328.55,17.0,165.0,0.0,0.0,19,224,285.37,5.653786583890511
36,15,4.0943445622221,6.1,1.21878,0.19785035841158163,2.4412200000000004,0.8924979143467617,9,3,4,0,1,0,0,3,0,0,25.0,21.0,45,16.75,2.8183982582710754,748.9,6.618605463255322,27.75,1232.25,0.0,0.0,21.5,895.0,35.25,1574.3,20,60,319.71999999999997,5.767445612757818
41,15,4.189654742026425,15.0,7.1577,1.9681887003171719,2.7423,1.0087969843457458,17,2,0,0,0,0,0,0,0,0,35.6,36.0,44,14.75,2.691243082785829,619.8,6.429396845353648,0.0,0.0,0.0,0.0,11.75,475.0,0.0,0.0,17,66,880.3100000000001,6.780274118166056
75,20,5.605838763584888,4.3,5.974506,1.787501416575307,6.022494,1.7955014592423832,20,2,2,2,0,0,0,0,0,0,84.0,26.0,71,38.5,3.6506582412937387,2693.3,7.898522486532822,58.752500000000055,3977.270500000003,63.30050000000001,3679.4575,27.25,1910.0,78.30400000000009,4530.186000000002,20,279,1634.37,7.399012687975185
70,9,2.833213344056216,5.0,0.32895,-1.11184951545013,0.52105,-0.6519092725437006,-1,1,2,0,0,0,0,2,0,0,7.4,29.0,64,24.75,3.2088254890146994,1680.05,7.42657883385919,0.0,0.0,0.0,0.0,20.5,1280.0,0.0,0.0,22,17,335.31,5.81505547706563
41,13,3.8066624897703196,18.0,6.0102,1.7934580258636366,2.0897999999999994,0.7370683676178732,-1,3,1,0,0,0,1,0,0,0,-1.0,20.0,58,11.05,2.402430427963762,652.7,6.481117605641172,38.0,2282.05,43.25,2388.2,27.25,1710.0,31.8,1744.7,24,45,687.28,6.532741778329801
77,10,3.6888794541139363,18.6,0.34967999999999994,-1.0507368284270782,7.090319999999999,1.9587304735170654,-1,1,0,0,0,0,0,0,0,0,19.3,26.0,57,18.05,2.89314568477889,1040.7,6.947648842643813,26.25,1379.8,0.0,0.0,18.75,1085.0,0.0,0.0,28,40,268.04,5.59113622310497
30,14,2.9444389791664403,8.1,0.24162300000000003,-1.4203766187770868,1.297377,0.26034453387646056,12,2,1,0,1,0,0,0,0,0,10.0,25.0,30,5.45,1.6956156086751528,138.05,4.927615938376164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,19,276.7,5.62293388679288
76,12,4.356708826689592,5.7,1.725048,0.5452548761831412,2.7209519999999996,1.0009818190721937,-1,1,12,2,2,0,0,0,0,8,39.1,20.0,44,10.7,2.3702437414678603,475.4,6.164156554926094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,78,171.02,5.141780508727809
57,17,4.532599493153256,11.899999999999999,3.751713,1.3222125356809615,7.315287,1.9899662681521975,-1,1,4,3,0,0,0,0,0,0,40.400000000000006,24.0,51,8.0,2.0794415416798357,398.0,5.986452005284438,20.75,1162.85,0.0,0.0,15.25,795.0,0.0,0.0,30,93,467.19000000000005,6.146736027175357
64,12,3.091042453358316,14.299999999999999,1.079078,0.07610697281988893,2.066922,0.7260605441385595,11,2,0,0,0,0,0,0,0,0,12.600000000000001,23.0,43,9.25,2.224623551524334,369.7,5.912691865942586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,22,442.81,6.093140784138646
62,13,4.007333185232471,19.2,1.82688,0.6026095937937573,8.73312,2.1671226943196698,-1,1,0,0,0,0,0,0,0,0,27.0,20.0,66,24.55,3.2007118542405295,1555.9,7.349809435320917,21.5,1440.9,0.0,0.0,17.25,1120.0,0.0,0.0,17,55,822.49,6.712336324510906
60,17,5.081404364984463,6.2,2.4555719999999996,0.8983597279976431,7.526427999999999,2.0184205600732366,-1,1,1,1,0,0,0,0,0,0,41.0,27.0,54,16.45,2.800325477211381,827.0,6.717804695023691,0.0,0.0,29.9,1567.65,0.0,0.0,0.0,0.0,18,161,439.7,6.086092676186764
25,19,3.2188758248682006,16.8,0.9534000000000001,-0.04772073621141161,3.2466,1.1776082948946076,16,3,7,0,0,0,0,0,0,7,12.600000000000001,29.0,43,12.7,2.5416019934645457,552.9,6.315177153343887,21.75,903.85,0.0,0.0,15.25,590.0,0.0,0.0,18,25,281.67,5.640736172938566
75,17,3.4657359027997265,24.099999999999998,2.23648,0.8049032013066271,5.4755199999999995,1.7002872483614684,-1,1,0,0,0,0,0,0,0,0,16.0,31.0,66,11.65,2.4553061800117097,769.0,6.645090969505644,30.5,1991.65,37.8,2498.15,17.0,1185.0,0.0,0.0,23,32,331.19,5.8026922288185645
22,17,2.9444389791664403,4.2,0.35511000000000004,-1.035327678348225,0.44289,-0.8144338467680308,-1,3,1,1,0,0,0,0,0,0,10.0,28.0,10,2.55,0.9360933591703348,34.4,3.5380565643793527,19.0,201.65,0.0,0.0,5.25,35.0,0.0,0.0,19,19,298.81,5.69980791990079
44,12,4.060443010546419,12.8,3.5932160000000004,1.2790476232183943,3.830784,1.343069481983325,10,3,4,1,3,0,0,0,0,0,30.3,34.0,45,17.3,2.8507065015037334,735.25,6.600210577434105,0.0,0.0,0.0,0.0,15.0,645.0,0.0,0.0,12,58,247.97,5.513307771105859
27,17,3.2188758248682006,5.3,0.613475,-0.48861576545771745,0.711525,-0.3403447250350869,16,4,3,0,0,0,0,0,0,3,-1.0,24.0,14,4.35,1.4701758451005926,85.6,4.449685283147696,0.0,0.0,24.05,310.2,0.0,0.0,0.0,0.0,26,25,464.39,6.140724716430826
47,12,4.127134385045092,0.7000000000000001,0.150288,-1.8952018257299774,0.221712,-1.506376036625778,11,4,0,0,0,0,0,0,0,0,24.5,18.0,9,6.8,1.916922612182061,54.1,3.9908341858524357,0.0,0.0,0.0,0.0,11.5,95.0,0.0,0.0,18,62,316.11,5.756090254279546
71,10,3.091042453358316,7.3999999999999995,0.9279599999999999,-0.07476665057319277,0.70004,-0.3566178027141804,-1,1,2,1,1,0,0,0,0,0,10.9,32.0,72,35.25,3.5624655292582776,2565.35,7.849850200537825,58.752500000000055,3977.270500000003,0.0,0.0,48.75,3310.0,0.0,0.0,19,22,263.44,5.573825638068109
29,16,4.189654742026425,6.1,2.178066,0.7784373270819441,1.847934,0.6140682582960079,-1,5,6,0,1,0,0,0,0,5,38.800000000000004,17.0,27,6.65,1.8946168546677629,205.1,5.323497665078335,20.75,560.8,53.65,1429.6,24.25,615.0,40.05,1038.0,25,66,264.82,5.57905034991161
23,12,2.6390573296152584,8.6,0.35638400000000003,-1.0317464777714473,0.8476159999999999,-0.16532757593746544,14,5,2,1,1,0,0,0,0,0,7.5,19.0,15,6.3,1.840549633397487,103.05,4.635214307336468,22.5,335.4,0.0,0.0,26.0,335.0,0.0,0.0,15,14,404.87,6.003566027924654
71,21,3.4339872044851463,13.200000000000001,0.7733880000000002,-0.25697441583311437,3.3186120000000003,1.199546623222656,-1,1,13,2,0,0,0,0,2,11,18.3,26.0,31,10.2,2.322387720290225,324.55,5.7824396074794775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,31,223.03,5.407306291559866
29,14,3.6109179126442243,4.3,0.9243709999999999,-0.07864177277457607,0.666629,-0.4055216097043495,-1,1,3,2,0,1,0,0,0,0,22.700000000000003,16.0,20,8.05,2.0856720914304723,162.55,5.090985646749915,17.25,359.95,0.0,0.0,0.0,0.0,0.0,0.0,20,37,1325.3600000000001,7.189439399630282
57,16,4.820281565605037,19.5,3.40938,1.2265304565826778,20.77062,3.033539488188765,-1,1,0,0,0,0,0,0,0,0,62.7,21.0,72,18.35,2.9096295745005794,1266.2,7.143775568110026,58.752500000000055,3977.270500000003,56.95,3679.4575,25.25,1775.0,68.2,4530.186000000002,21,124,315.3,5.7535245665510155
27,12,3.367295829986474,1.0,0.04756,-3.045763207159556,0.24244,-1.4170010218990527,11,4,10,0,0,3,0,0,0,7,12.5,27.0,59,10.8,2.379546134130174,624.85,6.437511620931793,35.25,2110.8,0.0,0.0,6.75,340.0,0.0,0.0,11,29,369.59000000000003,5.912394283124446
29,11,3.091042453358316,16.2,1.846152,0.6131034728859089,1.717848,0.5410723446770261,-1,3,2,2,0,0,0,0,0,0,12.4,30.0,32,9.9,2.2925347571405443,378.9,5.937272318024555,0.0,0.0,0.0,0.0,12.0,345.0,0.0,0.0,18,22,710.83,6.56643330135496
79,10,2.5649493574615367,19.8,0.5019300000000001,-0.6892946112444551,2.07207,0.7285481076103613,-1,1,3,0,0,0,0,0,0,3,6.0,19.0,71,24.45,3.196630215920881,1632.6,7.397929115017256,0.0,0.0,0.0,0.0,16.25,1175.0,0.0,0.0,21,13,338.93,5.825793596383006
21,16,3.1354942159291497,2.1999999999999997,0.205436,-1.5826207290750758,0.300564,-1.2020945693141636,-1,2,0,0,0,0,0,0,0,0,-1.0,27.0,11,2.85,1.0473189942805592,49.9,3.910021002757473,18.25,201.15,40.35,420.7,18.5,185.0,37.35,375.05,21,23,227.94,5.429082436427589
31,13,3.1354942159291497,29.2,0.7528360000000001,-0.283907870387852,6.929164,1.9357391710041996,12,4,3,0,0,1,0,0,0,2,12.600000000000001,28.0,39,7.5,2.0149030205422647,296.4,5.6917098934219315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,23,226.5,5.422744944923089
57,14,3.871201010907891,8.3,0.47808,-0.7379771964777393,3.50592,1.254452968212467,16,2,1,0,1,0,0,0,0,0,28.1,40.029999999999745,42,8.7,2.163323025660538,368.9,5.91052560460263,0.0,0.0,0.0,0.0,30.25,1255.0,0.0,0.0,22,48,235.39000000000001,5.461243713040235
46,10,3.2188758248682006,4.8,0.816,-0.2033409240180301,0.384,-0.9571127263944101,11,4,4,3,0,0,0,0,0,0,11.5,27.0,57,10.75,2.3749057545736716,566.3,6.339123973119759,0.0,0.0,0.0,0.0,8.25,475.0,0.0,0.0,17,25,654.3499999999999,6.483642376501489
40,11,3.58351893845611,14.399999999999999,0.658368,-0.41799123347357225,4.525631999999999,1.5097572359074385,-1,1,2,0,2,0,0,0,0,0,20.0,35.0,17,3.3,1.1939224684724346,45.8,3.824284091120139,0.0,0.0,20.4,333.45,0.0,0.0,0.0,0.0,20,36,46.4,3.8372994592322094
20,15,3.713572066704308,8.0,1.29888,0.2615023546683959,1.9811200000000002,0.6836623413487304,14,4,10,1,0,0,0,0,0,9,17.2,26.0,12,4.2,1.4350845252893227,38.7,3.655839600035736,0.0,0.0,0.0,0.0,5.75,75.0,0.0,0.0,16,41,408.88,6.013421714460024
24,13,3.2188758248682006,17.2,3.1304000000000003,1.1411607919140658,1.1695999999999995,0.1566618100133766,15,4,2,0,2,0,0,0,0,0,10.4,26.0,42,14.75,2.691243082785829,665.3,6.500238066747841,0.0,0.0,35.65,1499.75,0.0,0.0,0.0,0.0,22,25,189.26,5.243121731080087
30,19,3.7376696182833684,24.7,1.670214,0.5129517619315345,8.703786000000001,2.1637581034142777,-1,2,2,2,0,0,0,0,0,0,22.8,22.0,20,3.95,1.3737155789130306,71.55,4.27039650600246,0.0,0.0,0.0,0.0,25.25,475.0,0.0,0.0,25,42,608.19,6.410487333148212
60,17,4.04305126783455,7.7,2.839683,1.0436924262248604,1.5493170000000003,0.43781418865725685,15,2,0,0,0,0,0,0,0,0,29.8,34.0,36,11.2,2.4159137783010487,412.0,6.021023349349527,22.0,815.7,0.0,0.0,20.0,660.0,29.4,1073.95,13,57,363.59000000000003,5.8960268591748415
22,13,3.091042453358316,3.2,0.045056,-3.09984911844656,0.658944,-0.4171167253286397,-1,2,12,0,1,0,0,0,0,11,7.6000000000000005,29.0,11,2.55,0.9360933591703348,21.55,3.070375816549757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,22,128.89000000000001,4.858959327416688
68,15,2.302585092994046,3.9,0.11622,-2.1522703323351777,0.27378,-1.2954304148147708,13,2,0,0,0,0,0,0,0,0,3.7,24.0,34,9.2,2.2192034840549946,320.2,5.768945800562614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,10,491.58000000000004,6.197624693381778
40,21,4.477336814478207,6.4,2.010624,0.6984451216532432,3.6213759999999997,1.2868540641112236,18,2,0,0,0,0,0,0,0,0,38.800000000000004,25.0,43,10.4,2.341805806147327,466.0,6.144185634125646,31.5,1341.35,48.2,2084.0,13.75,600.0,53.55,2231.5,20,88,926.7800000000001,6.831716212696548
52,10,4.204692619390966,23.200000000000003,6.932624,1.936238385113066,8.611376,2.153084119840286,-1,1,0,0,0,0,0,0,0,0,53.5,19.0,43,7.45,2.0082140323914683,318.8,5.76456394691606,0.0,0.0,0.0,0.0,28.0,1140.0,0.0,0.0,21,67,674.3299999999999,6.513719605333686
67,13,2.772588722239781,29.2,1.806272,0.5912650527352263,3.6017280000000005,1.2814137302989153,11,3,0,0,0,0,0,0,0,0,7.5,17.0,61,22.25,3.1023420086122493,1320.0,7.1853870155804165,19.0,1170.45,0.0,0.0,17.25,1045.0,0.0,0.0,12,16,312.6,5.744924417987376
45,12,3.912023005428146,2.3,0.1219,-2.104554242494911,1.0281,0.0277124385665358,12,4,10,3,0,0,0,0,0,7,28.200000000000003,35.0,7,2.9,1.0647107369924282,22.75,3.1245651453969594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,50,467.23,6.146821641781261
67,11,4.04305126783455,11.0,1.9687800000000002,0.6774140615709457,4.301220000000001,1.4588987033885776,13,2,1,0,1,0,0,0,0,0,33.7,29.0,48,16.0,2.772588722239781,767.05,6.642551988290783,0.0,0.0,0.0,0.0,14.25,720.0,0.0,0.0,21,57,1136.7,7.035884606692665
28,13,3.8066624897703196,4.3999999999999995,0.3564,-1.0317015833854828,1.6236,0.4846459059826056,-1,1,0,0,0,0,0,0,0,0,14.3,18.0,27,9.6,2.2617630984737906,241.8,5.488110938180692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,45,378.43,5.936031115219069
41,14,3.9318256327243257,15.4,5.772690000000001,1.7531381763865177,2.0813099999999993,0.7329975031599028,-1,1,0,0,0,0,0,0,0,0,24.6,18.0,32,12.6,2.533696813957432,395.5,5.980150787207709,30.5,964.45,0.0,0.0,14.25,435.0,0.0,0.0,25,51,300.24,5.704582154826765
52,21,4.406719247264253,6.5,2.3132200000000003,0.8386404932960211,3.01678,1.104190037398799,15,2,4,0,1,0,0,0,0,3,47.5,23.0,18,6.15,1.8164520818184267,109.8,4.69866052907543,22.0,375.35,37.9,600.85,8.25,160.0,26.85,468.95,20,82,585.45,6.372380782294734
41,20,3.5553480614894135,16.0,1.6744,0.515454892149653,3.9256,1.3675192057935566,-1,3,3,0,0,1,2,0,0,0,19.400000000000002,27.0,23,9.05,2.2027647577118348,186.2,5.226821364842967,0.0,0.0,33.95,798.05,0.0,0.0,0.0,0.0,16,35,290.71000000000004,5.672326206697975
18,13,3.871201010907891,5.7,1.1655360000000001,0.1531810670475375,1.570464,0.4513711170977334,-1,1,6,2,2,2,0,0,0,0,22.400000000000002,16.0,4,2.9,1.0647107369924282,6.7,1.9021075263969205,27.5,102.15,0.0,0.0,18.5,65.0,0.0,0.0,17,48,659.46,6.4914213183088645
57,20,4.406719247264253,5.5,0.44648999999999994,-0.8063382753329603,4.06351,1.402047132140788,19,2,2,2,0,0,0,0,0,0,-1.0,34.0,60,30.95,3.432372999130605,1889.15,7.543882271442634,26.25,1600.55,42.65,2588.15,28.0,1730.0,45.1,2768.95,17,82,198.59,5.291242397876073
40,14,4.07753744390572,8.9,1.5595469999999998,0.4443953944762847,3.6914529999999997,1.30602014748425,13,4,6,0,1,0,0,0,0,5,36.4,28.0,20,9.85,2.2874714551839976,227.4,5.426710581316436,27.0,501.0,36.9,744.25,9.75,175.0,0.0,0.0,20,59,415.27000000000004,6.028928911090341
50,14,4.890349128221754,8.5,7.031710000000001,1.9504299194869756,4.27329,1.4523840223673838,9,2,0,0,0,0,0,0,0,0,56.300000000000004,24.0,58,22.7,3.122364924487357,1281.55,7.155825561820206,30.25,1808.05,0.0,0.0,25.25,1415.0,0.0,0.0,23,133,60.550000000000004,4.1034694699991014
40,14,3.58351893845611,13.100000000000001,0.6508079999999999,-0.42954061114980796,4.065192000000001,1.4024609743566807,-1,1,10,1,0,0,0,0,0,9,19.0,21.0,43,10.8,2.379546134130174,465.65,6.143434278967667,0.0,0.0,38.8,1590.4,0.0,0.0,30.9,1301.6,26,36,664.32,6.498763961097414
43,17,3.1780538303479458,15.6,0.8423999999999999,-0.1715003181623714,2.9015999999999997,1.0652623089865554,-1,1,7,1,0,0,0,0,0,6,9.8,20.0,15,6.5,1.8718021769015913,96.7,4.571613402459248,21.5,324.7,35.95,510.8,5.75,70.0,34.6,487.15,14,24,268.42,5.59255291796966
21,16,3.1354942159291497,29.2,0.667736,-0.40386239314221817,8.118264,2.094116338213135,10,6,5,2,0,0,0,0,2,0,9.0,24.0,32,5.55,1.713797927758343,233.55,5.453396186948117,0.0,0.0,32.75,1019.2,0.0,0.0,0.0,0.0,18,23,199.76,5.297116645971518
30,14,3.8066624897703196,9.2,1.39932,0.33598640433810467,2.74068,1.008206064792094,14,4,0,0,0,0,0,0,0,0,28.400000000000002,23.0,26,9.9,2.2925347571405443,218.7,5.387700927682722,17.5,475.85,0.0,0.0,0.0,0.0,0.0,0.0,24,45,163.85,5.098951375144823
26,21,3.6888794541139363,8.0,0.2272,-1.4819245921351407,2.9728000000000003,1.0895042696373824,20,5,0,0,0,0,0,0,0,0,20.1,34.0,5,6.3,1.840549633397487,35.9,3.580737295494233,0.0,0.0,28.45,132.55,0.0,0.0,0.0,0.0,14,40,320.96999999999997,5.771347660818625
34,20,3.7376696182833684,5.7,0.464436,-0.7669315127830275,1.929564,0.6572940706602727,17,5,5,1,0,0,0,0,0,4,23.3,32.0,44,9.1,2.2082744135228043,401.8,5.995954452380834,27.75,1210.4,52.65,2286.35,22.0,935.0,57.2,2541.6,16,42,357.76,5.87986237052668
76,8,3.5263605246161616,6.800000000000001,0.7514000000000001,-0.2858171458422684,1.5606000000000002,0.44507036270052397,10,2,10,0,3,0,0,0,0,7,11.3,29.0,72,65.20100000000002,4.1774747946061055,4689.065999999999,8.452987680631336,0.0,0.0,0.0,0.0,64.25,4011.19999999999,0.0,0.0,16,34,123.24000000000001,4.814133673728468
35,13,3.5263605246161616,2.6,0.31558800000000004,-1.1533177135469914,0.5684119999999999,-0.5649087710890114,-1,1,0,0,0,0,0,0,0,0,20.400000000000002,22.0,7,3.6,1.2809338454620642,29.6,3.3877743613300146,15.25,102.25,0.0,0.0,27.5,160.0,0.0,0.0,19,34,431.54,6.067360206111239
62,11,2.6390573296152584,20.1,1.1002740000000002,0.0955592396954262,1.7137259999999999,0.5386699474199572,11,2,0,0,0,0,0,0,0,0,6.300000000000001,28.0,69,26.9,3.292126286607793,1855.2,7.525747785941322,0.0,0.0,0.0,0.0,42.0,2920.0,0.0,0.0,18,14,118.45,4.774490930604794
31,16,3.2188758248682006,3.0,0.438,-0.8255363686056909,0.312,-1.1647520911726548,-1,2,10,1,2,0,0,0,0,7,8.4,25.0,3,2.85,1.0473189942805592,4.35,1.4701758451005926,12.75,38.55,0.0,0.0,0.0,0.0,18.75,36.2,21,25,279.03000000000003,5.631319302922486
22,16,3.1354942159291497,9.4,0.555634,-0.5876454748699008,1.606366,0.4739744849526386,-1,1,0,0,0,0,0,0,0,0,12.3,25.0,20,7.55,2.0215475632609334,171.5,5.144583266605995,17.25,335.8,36.6,678.7,0.0,0.0,22.5,421.7,13,23,484.5,6.183117431330821
62,16,4.007333185232471,15.299999999999999,1.9606949999999996,0.6732990022263327,6.454305,1.8647473500278884,16,2,0,0,0,0,0,0,0,0,23.1,15.0,70,23.3,3.1484533605716547,1589.8,7.371363501139013,40.75,2782.2,50.7,3422.7,55.0,3840.0,50.8,3569.4,20,55,289.1,5.666772649022301
74,12,4.3694478524670215,7.5,2.008575,0.697425515419508,3.916425,1.365179247890744,-1,1,6,0,2,0,0,0,0,4,27.0,23.0,71,35.3,3.563882963939251,2533.55,7.837376760264935,20.5,1335.95,0.0,0.0,19.75,1270.0,0.0,0.0,21,79,1125.1100000000001,7.0256360876363635
77,19,3.4657359027997265,2.5,0.27840000000000004,-1.2786963505218722,0.5216000000000001,-0.6508542683696937,-1,1,0,0,0,0,0,0,0,0,-1.0,22.0,61,12.05,2.489064659936664,765.35,6.640333245537716,0.0,0.0,32.2,1844.25,13.25,835.0,0.0,0.0,18,32,435.78999999999996,6.0771604759416045
61,9,4.454347296253507,2.1,0.85785,-0.15332601995270217,0.94815,-0.05324256139571958,-1,1,0,0,0,0,0,0,0,0,48.0,34.0,41,6.25,1.8325814637483102,297.75,5.696254208235409,0.0,0.0,0.0,0.0,28.0,1105.0,0.0,0.0,23,86,347.87,5.851828846763963
78,18,2.1972245773362196,18.3,0.441396,-0.8178128472757771,1.2056040000000001,0.1869806861746779,14,2,9,0,0,0,0,0,0,9,5.5,13.0,59,18.55,2.920469789053444,1098.4,7.001609854453761,0.0,0.0,34.05,1938.85,13.25,800.0,0.0,0.0,22,9,55.49,4.01620282433781
52,14,5.062595033026967,17.1,12.293190000000001,2.509045450516303,14.72481,2.6895338262285966,-1,1,3,0,3,0,0,0,0,0,66.0,30.0,35,7.95,2.0731719286662407,298.65,5.699272319178315,0.0,0.0,0.0,0.0,6.75,265.0,0.0,0.0,30,158,407.28,6.00950090959408
31,12,3.091042453358316,1.9,0.080256,-2.5225337534117362,0.337744,-1.0854670669184225,16,5,13,2,0,0,0,0,0,11,12.0,23.0,33,17.55,2.865053949911875,549.1,6.308280574284827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,22,317.4,5.760162808092309
74,15,2.1972245773362196,16.900000000000002,0.42131700000000005,-0.8643697595176426,1.0996830000000002,0.09502195645378361,10,2,0,0,0,0,0,0,0,0,3.8000000000000003,33.0,24,3.7,1.308332819650179,91.7,4.51852237926242,0.0,0.0,28.7,697.7,0.0,0.0,0.0,0.0,0,9,205.92000000000002,5.327487743847817
38,12,3.6375861597263857,4.3999999999999995,0.732336,-0.31151585394318104,0.9396639999999999,-0.06223291442593616,12,2,5,2,0,3,0,0,0,0,23.8,30.0,15,6.1,1.8082887711792655,97.7,4.581901559048737,22.25,360.15,29.25,427.3,9.5,140.0,0.0,0.0,27,38,954.02,6.8606846355891244
21,11,2.70805020110221,10.5,0.7623,-0.27141509998790897,0.8127,-0.20739324122297795,12,3,1,0,1,0,0,0,0,0,4.3,19.0,5,2.0,0.6931471805599453,7.95,2.0731719286662407,11.5,66.85,0.0,0.0,18.5,90.0,0.0,0.0,23,15,366.37,5.903643751718553
43,17,3.8066624897703196,1.2,0.2646,-1.3295360273012817,0.27540000000000003,-1.2895306926875825,-1,1,0,0,0,0,0,0,0,0,22.1,21.0,54,8.15,2.0980179272527715,467.6,6.147613229597914,42.25,2319.35,60.1,3200.05,21.5,1125.0,53.85,2725.35,17,45,1569.72,7.358652538488136
66,21,3.332204510175204,9.3,1.2525240000000002,0.2251607154699471,1.351476,0.3011973285300743,20,2,0,0,0,0,0,0,0,0,-1.0,24.0,48,14.7,2.6878474937846906,655.15,6.484864217050594,0.0,0.0,41.1,1980.7,15.0,755.0,44.55,2039.75,23,28,681.2900000000001,6.523988059850091
46,18,4.23410650459726,10.4,1.4854319999999999,0.39570563903972694,5.690567999999999,1.7388100674092057,17,2,9,0,0,0,0,2,0,7,35.4,25.0,45,9.5,2.2512917986064953,362.8,5.893851718240982,28.5,1244.6,40.85,1936.7,10.25,405.0,38.25,1655.55,21,69,333.95,5.810991281171645
34,12,3.5553480614894135,13.0,2.82555,1.0387030359142007,1.72445,0.5449081590631484,-1,1,0,0,0,0,0,0,0,0,16.2,20.0,5,3.7,1.308332819650179,17.2,2.8449093838194073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,35,452.78,6.1154063563021595
